121.42984923084099,31.022038974909375
121.42984936552547,31.02204799167594
121.42984950021,31.022057008442466
121.42984963489458,31.022066025208993
121.42984976957923,31.022075041975512
121.42984990426395,31.022084058742013
121.42985003894874,31.022093075508504
121.42985017363357,31.02210209227498
121.42985030831846,31.022111109041443
121.42985044300343,31.022120125807888
121.42985057768844,31.02212914257433
121.42985071237354,31.02213815934074
121.42985084705867,31.022147176107154
121.42985098174387,31.022156192873556
121.42985111642913,31.02216520963994
121.42985125111446,31.022174226406296
121.42985138579984,31.022183243172666
121.42985152048529,31.022192259939
121.42985165517078,31.022201276705342
121.42986199037539,31.022192143946206
121.42986185568894,31.022183127179904
121.42986172100258,31.02217411041359
121.42986158631626,31.022165093647256
121.42986145163003,31.022156076880915
121.42986131694384,31.02214706011456
121.42986118225771,31.022138043348196
121.42986104757165,31.022129026581815
121.42986091288564,31.022120009815417
121.42986077819968,31.02211099304901
121.4298606435138,31.022101976282585
121.42986050882797,31.022092959516154
121.42986037414222,31.022083942749706
121.42986023945652,31.02207492598324
121.42986010477087,31.02206590921677
121.42985997008529,31.02205689245029
121.42985983539977,31.02204787568379
121.42985970071432,31.022038858917274
121.4298701705876,31.02203874292432
121.42987030527404,31.022047759690796
121.42987043996052,31.022056776457248
121.4298705746471,31.022065793223693
121.42987070933374,31.022074809990137
121.42987084402041,31.022083826756543
121.42987097870716,31.022092843522948
121.42987111339397,31.022101860289354
121.42987124808086,31.022110877055727
121.42987138276777,31.022119893822097
121.42987151745477,31.02212891058845
121.42987165214183,31.022137927354795
121.42987178682893,31.02214694412111
121.42987192151611,31.02215596088743
121.42987205620334,31.02216497765373
121.42987219089062,31.022173994420008
121.42987232557797,31.022183011186293
121.42988279546695,31.02218289519184
121.42988266077863,31.022173878425594
121.42988252609032,31.022164861659352
121.42988239140213,31.0221558448931
121.42988225671397,31.022146828126814
121.42988212202587,31.022137811360544
121.42988198733782,31.02212879459423
121.42988185264986,31.02211977782793
121.42988171796195,31.022110761061597
121.42988158327408,31.022101744295263
121.42988144858629,31.022092727528907
121.42988131389855,31.02208371076254
121.4298811792109,31.022074693996167
121.42988104452328,31.02206567722978
121.42988090983572,31.022056660463374
121.42988077514823,31.022047643696954
121.42988064046081,31.022038626930524
121.42989111033395,31.02203851093588
121.42989124502238,31.022047527702266
121.42989137971085,31.02205654446864
121.42989151439939,31.022065561235
121.42989164908799,31.022074578001348
121.42989178377664,31.02208359476769
121.42989191846537,31.022092611534013
121.42989205315412,31.02210162830033
121.42989218784298,31.022110645066622
121.42989232253187,31.022119661832903
121.42989245722083,31.022128678599174
121.42989259190986,31.022137695365434
121.42989272659895,31.022146712131676
121.42989286128808,31.022155728897914
121.4298929959773,31.022164745664128
121.42989313066656,31.022173762430338
121.42990346586417,31.022164629668055
121.42990333117399,31.022155612901877
121.42990319648386,31.02214659613568
121.42990306179381,31.022137579369478
121.42990292710377,31.022128562603264
